id,name,area_code,id_num,tel,probability,tag,date
610669,郭雷,340111,340111197302252088,12238343511,0.61,0,2023-08-23
610670,潘涛,340111,340111200008245070,15130353293,0.74,0,2023-08-23
610671,席丽华,340111,340111199311284375,11573680118,0.68,0,2023-08-23
610672,崔帅,340111,340111198701275309,10761622986,0.63,0,2023-08-23
610673,马敏,340111,340111199708225977,15480860186,0.71,0,2023-08-23
610674,覃红霞,340111,340111200210076475,16192092336,0.63,0,2023-08-23
610675,吴萍,340111,340111199701282661,16783535767,0.64,0,2023-08-23
610676,姜凯,340111,340111195306257792,19883121630,0.73,0,2023-08-23
610677,孟瑞,340111,340111200009108789,19364578632,0.64,0,2023-08-23
610678,蒲欢,340111,340111195306187711,15781723225,0.74,0,2023-08-23
610679,黄英,340111,340111196808135034,11059737968,0.68,0,2023-08-23
610680,李雪梅,340111,340111199610161569,17438604028,0.84,1,2023-08-23
610681,宋玉,340111,340111195906122741,11373010721,0.78,1,2023-08-23
610682,傅桂芳,340111,340111198407255325,14682863446,0.77,1,2023-08-23
610683,黎玉英,340111,340111196310148257,19963222722,0.72,0,2023-08-23
610684,郑秀兰,340111,340111199403232468,10334964812,0.74,0,2023-08-23
610685,张建军,340111,340111197204206000,12078552023,0.7,0,2023-08-23
610686,马建国,340111,340111198405284549,19562298637,0.66,0,2023-08-23
610687,周秀华,340111,340111196106194311,16434900579,0.71,0,2023-08-23
610688,王桂英,340111,340111197105275589,13813317460,0.7,0,2023-08-23
610689,马健,340111,340111196611271902,17740380169,0.79,1,2023-08-23
610690,胡建华,340111,340111198204209045,15395431375,0.79,1,2023-08-23
610691,阎涛,340111,340111198506106255,14120976872,0.66,0,2023-08-23
610692,李兵,340111,340111198610126937,18348758393,0.89,1,2023-08-23
610693,何桂珍,340111,340111197201167760,16798371550,0.77,1,2023-08-23
610694,李建国,340111,340111196101051130,16901787268,0.76,1,2023-08-23
610695,张帆,340111,340111196305061344,14419634158,0.77,1,2023-08-23
610696,郑帆,340111,340111195501205173,12044293747,0.84,1,2023-08-23
610697,罗婷,340111,340111198711052636,12469330579,0.66,0,2023-08-23
610698,谭杨,340111,340111198108073796,19377364056,0.71,0,2023-08-23
610699,林成,340111,340111196503047142,13747397817,0.67,0,2023-08-23
610700,闻敏,340111,340111196802041130,13229485143,0.7,0,2023-08-23
610702,林凤兰,340103,340103196009076666,16695128663,0.64,0,2023-08-23
610703,浦鑫,340103,340103195701225838,11240965845,0.81,1,2023-08-23
610704,廖雪,340103,340103195405108375,13153126013,0.79,1,2023-08-23
610705,侯霞,340103,340103199710041625,16056357931,0.72,0,2023-08-23
610706,彭秀英,340103,340103196201122794,17764817637,0.8,1,2023-08-23
610707,黄倩,340103,340103197403237846,12419968332,0.76,1,2023-08-23
610709,陈颖,340103,340103196308098205,16853903865,0.73,0,2023-08-23
610710,吴帅,340103,340103198811141153,11769279208,0.73,0,2023-08-23
610711,刘玉,340103,340103200103112368,10160230493,0.84,1,2023-08-23
610712,刘桂芳,340103,340103199101098277,11898039837,0.69,0,2023-08-23
610713,邹红,340103,340103197009156554,15417420967,0.72,0,2023-08-23
610714,王娜,340103,340103199402105212,12660844596,0.8,1,2023-08-23
610715,唐伟,340103,340103199806244347,13994329044,0.61,0,2023-08-23
610716,张林,340103,340103196603097246,11108125310,0.78,1,2023-08-23
610717,林萍,340103,340103196002132244,19313267913,0.74,0,2023-08-23
610718,周楠,340103,340103198711206575,11185351953,0.73,0,2023-08-23
610719,黄利,340103,340103199207259901,13272001095,0.69,0,2023-08-23
610720,黄丽丽,340103,340103195507094409,10807663259,0.74,0,2023-08-23
610722,赵建国,340103,340103200203142877,19764821945,0.78,1,2023-08-23
610723,刘东,340103,340103198703094168,16707136223,0.71,0,2023-08-23
610725,王娜,340103,340103195510114429,19554013416,0.66,0,2023-08-23
610727,吴文,340103,340103198204105631,10007784768,0.76,1,2023-08-23
610728,许刚,340103,340103195905165329,16030547022,0.72,0,2023-08-23
610731,姜雪,340103,340103197309195964,16538532071,0.75,0,2023-08-23
610735,隋莉,340103,340103197103043474,13690203934,0.81,1,2023-08-23
610737,姜丽,340103,340103200006286881,15167446747,0.65,0,2023-08-23
610738,高丽娟,340103,340103199706192960,14463658326,0.79,1,2023-08-23
610739,赵娟,340103,340103196309274157,14191382459,0.8,1,2023-08-23
610740,蔡秀云,340103,340103195906199516,18278655601,0.67,0,2023-08-23
610741,李建国,340103,340103196809248665,19801590725,0.79,1,2023-08-23
610742,杨冬梅,340103,340103197306248496,15023810587,0.73,0,2023-08-23
610743,刘俊,340103,340103199910174720,12410959614,0.67,0,2023-08-23
610744,张桂珍,340103,340103199703203237,16061087254,0.68,0,2023-08-23
610745,边志强,340103,340103196801173139,17172368854,0.94,1,2023-08-23
610746,华丽,340103,340103199909087880,14886715443,0.74,0,2023-08-23
610747,王成,340103,340103200207191388,13823195756,0.71,0,2023-08-23
610748,潘春梅,340103,340103196208059901,19552022633,0.63,0,2023-08-23
610749,宋杰,340103,340103197010095646,12486761135,0.81,1,2023-08-23
610751,阳飞,340181,340181195311034401,15727509115,0.85,1,2023-08-23
610753,曹建国,340181,340181197402025791,12983148016,0.8,1,2023-08-23
610755,梁磊,340181,340181200202194843,10154040113,0.67,0,2023-08-23
610757,宋楠,340181,340181195411047285,10675321491,0.77,1,2023-08-23
610758,刘坤,340181,340181197811066272,17908244160,0.65,0,2023-08-23
610759,王桂花,340181,340181195607081719,19021431910,0.86,1,2023-08-23
610762,洪成,340181,340181200010068097,12058082690,0.66,0,2023-08-23
610763,陈丹,340181,340181198708132249,15122860316,0.74,0,2023-08-23
610764,李淑华,340181,340181195901102283,17857835976,0.84,1,2023-08-23
610765,郑想,340181,340181197403207173,16349222636,0.71,0,2023-08-23
610766,姜明,340181,340181199903226882,11775610460,0.69,0,2023-08-23
610767,石云,340181,340181199910013590,12611308288,0.76,1,2023-08-23
610770,吴丽娟,340181,340181196807208087,19278526583,0.94,1,2023-08-23
610771,曾萍,340181,340181196009147721,16096666468,0.7,0,2023-08-23
610772,章红梅,340181,340181198801168023,10568622609,0.88,1,2023-08-23
610774,郭淑英,340181,340181196609062607,17215648775,0.81,1,2023-08-23
610776,刘宁,340181,340181195803266660,17412967258,0.71,0,2023-08-23
610780,李超,340181,340181197309284634,10443812292,0.76,1,2023-08-23
610781,戴淑华,340181,340181199409127480,15594868776,0.68,0,2023-08-23
610783,张霞,340181,340181199907205260,17101872453,0.73,0,2023-08-23
610784,韩桂荣,340181,340181198806246316,18392860703,0.76,1,2023-08-23
610785,张峰,340181,340181200003228761,17485514103,0.66,0,2023-08-23
610786,陈丽,340181,340181196206086880,19517193422,0.66,0,2023-08-23
610788,潘琳,340181,340181197006255626,16718244640,0.75,0,2023-08-23
610789,张涛,340181,340181196110155940,10156422771,0.74,0,2023-08-23
610791,赵勇,340181,340181195610069220,13601383250,0.82,1,2023-08-23
610792,董桂珍,340181,340181195709249527,17976039548,0.94,1,2023-08-23
610793,刘军,340181,340181199403023044,15496089360,0.84,1,2023-08-23
610795,华博,340181,340181196709243429,11241081566,0.72,0,2023-08-23
610799,李兵,340181,340181196909199714,16039480315,0.67,0,2023-08-23
610802,韩璐,340104,340104198503158993,18619358073,0.62,0,2023-08-24
610803,卢雷,340104,340104195910014890,13635007077,0.75,0,2023-08-24
610804,赵平,340104,340104198408211592,14941162424,0.68,0,2023-08-24
610805,邱宁,340104,340104199808282697,14231466413,0.69,0,2023-08-24
610806,毛海燕,340104,340104199007051904,15728283617,0.63,0,2023-08-24
610807,郑静,340104,340104199206165144,19527031006,0.79,1,2023-08-24
610809,辛涛,340104,340104199505119031,11958411165,0.74,0,2023-08-24
610810,杨建平,340104,340104196409284236,11988344826,0.84,1,2023-08-24
610811,高桂芝,340104,340104195709289176,15158580692,0.75,0,2023-08-24
610812,杨婷,340104,340104199307208432,11181733258,0.78,1,2023-08-24
610813,钱秀珍,340104,340104196107224066,15720671928,0.84,1,2023-08-24
610814,姚桂英,340104,340104200006195520,14087275134,0.67,0,2023-08-24
610816,孙娜,340104,340104195711154766,10277939430,0.87,1,2023-08-24
610817,瞿华,340104,340104197406219416,19887576033,0.69,0,2023-08-24
610818,张云,340104,340104198811108576,12509141038,0.78,1,2023-08-24
610819,潘秀芳,340104,340104195508224704,17173458584,0.75,0,2023-08-24
610820,黄畅,340104,340104196104165584,10771515484,0.87,1,2023-08-24
610821,徐明,340104,340104196109238022,11769267604,0.68,0,2023-08-24
610822,杜勇,340104,340104198801212323,15879559120,0.81,1,2023-08-24
610824,周雷,340104,340104197607021338,15914745079,0.75,0,2023-08-24
610825,张利,340104,340104197002153517,18782025505,0.77,1,2023-08-24
610826,赵丹,340104,340104196609203593,15300671491,0.77,1,2023-08-24
610827,和燕,340104,340104196711138733,18616455543,0.74,0,2023-08-24
610828,蒋颖,340104,340104199604096989,11425876495,0.67,0,2023-08-24
610829,吴博,340104,340104196002149321,13427592638,0.72,0,2023-08-24
610830,张霞,340104,340104199203053635,10628095301,0.62,0,2023-08-24
610831,刘凤英,340104,340104196907149892,14817985024,0.79,1,2023-08-24
610832,包宁,340104,340104197408033509,18414327816,0.71,0,2023-08-24
610833,徐凯,340104,340104198409259107,14113343502,0.66,0,2023-08-24
610834,苏平,340104,340104197710178371,17091470292,0.65,0,2023-08-24
610836,丁超,340104,340104198705235616,17152275736,0.74,0,2023-08-24
610837,周帆,340104,340104198909051894,16650087474,0.86,1,2023-08-24
610839,傅平,340104,340104196301235999,14790368940,0.7,0,2023-08-24
610840,王波,340104,340104199103023775,15196462285,0.77,1,2023-08-24
610842,李桂英,340104,340104197406272745,11079464312,0.73,0,2023-08-24
610843,赵俊,340104,340104198702074131,14225932626,0.89,1,2023-08-24
610844,张慧,340104,340104198807106765,10379231062,0.73,0,2023-08-24
610846,王桂花,340104,340104198810197498,15990670845,0.74,0,2023-08-24
610847,向丽丽,340104,340104199204218431,17996284155,0.62,0,2023-08-24
610848,王霞,340104,340104197906112849,17082954876,0.7,0,2023-08-24
610849,郭洁,340104,340104200210213444,12287251431,0.63,0,2023-08-24
610851,叶军,340111,340111199201189218,18639804326,0.93,1,2023-08-24
610852,罗红霞,340111,340111198402064597,10798048812,0.65,0,2023-08-24
610853,苏娟,340111,340111199303013863,14836728153,0.8,1,2023-08-24
610854,方娜,340111,340111196502046199,12793200917,0.73,0,2023-08-24
610855,唐杨,340111,340111198504196948,12664193870,0.67,0,2023-08-24
610856,赵杰,340111,340111199509036794,19813091763,0.65,0,2023-08-24
610857,巴莉,340111,340111198503089835,19400230076,0.76,1,2023-08-24
610858,季宇,340111,340111199309233051,14021601967,0.74,0,2023-08-24
610859,朱华,340111,340111197209242983,19068160542,0.65,0,2023-08-24
610860,姚想,340111,340111197104031138,15027781726,0.71,0,2023-08-24
610861,卢荣,340111,340111196010113520,15364489500,0.61,0,2023-08-24
610862,姚云,340111,340111198003015915,14144628728,0.85,1,2023-08-24
610863,张亮,340111,340111199808178829,19942628641,0.69,0,2023-08-24
610864,吴秀荣,340111,340111198206162149,15340638927,0.77,1,2023-08-24
610865,黄勇,340111,340111196306285823,18277209554,0.74,0,2023-08-24
610866,莫桂英,340111,340111198608193773,17695146097,0.6,0,2023-08-24
610868,赵彬,340111,340111199311279929,11123324149,0.81,1,2023-08-24
610869,史淑珍,340111,340111195807122699,17671393601,0.67,0,2023-08-24
610870,刘健,340111,340111195703077675,14600622917,0.78,1,2023-08-24
610872,张霞,340111,340111197206169738,12750799596,0.64,0,2023-08-24
610873,卢玉华,340111,340111200210128969,15731125085,0.81,1,2023-08-24
610875,范倩,340111,340111200007065513,15043789514,0.73,0,2023-08-24
610876,张伟,340111,340111199507118306,14885319103,0.67,0,2023-08-24
610877,张想,340111,340111195704243385,13327732561,0.71,0,2023-08-24
610878,姚淑英,340111,340111197405204995,10959082910,0.68,0,2023-08-24
610879,杨雷,340111,340111199501077115,17727600715,0.77,1,2023-08-24
610880,牛玲,340111,340111196406257632,16429518750,0.79,1,2023-08-24
610881,龙霞,340111,340111195305204208,19454554355,0.79,1,2023-08-24
610882,牛兵,340111,340111197701227117,15671070695,0.81,1,2023-08-24
610883,方刚,340111,340111196002158176,19159454651,0.69,0,2023-08-24
610884,马杰,340111,340111199606014945,13152682026,0.62,0,2023-08-24
610885,潘波,340111,340111196403175981,14231293235,0.77,1,2023-08-24
610886,杜娜,340111,340111196504033249,16471128129,0.71,0,2023-08-24
610887,彭超,340111,340111195505265014,16083252238,0.92,1,2023-08-24
610888,赵欢,340111,340111198008063618,15096873591,0.7,0,2023-08-24
610889,陈亮,340111,340111199105049760,15336739434,0.67,0,2023-08-24
610890,冯勇,340111,340111196911178917,19311967764,0.73,0,2023-08-24
610891,王璐,340111,340111198907286393,10702336227,0.7,0,2023-08-24
610892,郑丹丹,340111,340111198004153768,11654809924,0.79,1,2023-08-24
610893,窦利,340111,340111197610139637,11388405702,0.76,1,2023-08-24
610894,潘明,340111,340111197209192260,16521342351,0.66,0,2023-08-24
610895,鲁兵,340111,340111195804244568,17608212769,0.79,1,2023-08-24
610896,蒋云,340111,340111199207206040,11162489512,0.78,1,2023-08-24
610897,吴建平,340111,340111199901049098,17453679966,0.64,0,2023-08-24
610898,阮志强,340111,340111196603054768,10455027720,0.65,0,2023-08-24
610899,曹丹丹,340111,340111199811177072,12845856835,0.67,0,2023-08-24
610900,刘玲,340111,340111199606096221,11212979162,0.79,1,2023-08-24
610901,林欣,340103,340103199009044852,14899925377,0.75,0,2023-08-24
610902,张瑞,340103,340103197210215058,16309558280,0.76,1,2023-08-24
610904,舒霞,340103,340103196107159667,19970895837,0.81,1,2023-08-24
610905,张华,340103,340103196909088664,10744168676,0.79,1,2023-08-24
610906,李艳,340103,340103199504264752,15062847521,0.71,0,2023-08-24
610907,王宇,340103,340103198405089364,12119105828,0.71,0,2023-08-24
610909,董磊,340103,340103196507052853,13663710243,0.87,1,2023-08-24
610910,赵淑华,340103,340103199308137213,16282269482,0.6,0,2023-08-24
610911,张金凤,340103,340103198210065589,14878280599,0.76,1,2023-08-24
610913,邵文,340103,340103198706051083,19829363680,0.64,0,2023-08-24
610914,刘辉,340103,340103198010214035,10533628072,0.71,0,2023-08-24
610915,唐洋,340103,340103198910169748,12074286487,0.68,0,2023-08-24
610916,宋瑜,340103,340103196703034871,16812153495,0.79,1,2023-08-24
610917,黄婷,340103,340103196811109619,15136680377,0.91,1,2023-08-24
610918,张华,340103,340103197411013602,10770667660,0.68,0,2023-08-24
610919,郑芳,340103,340103200011055324,17426449816,0.81,1,2023-08-24
610920,沈桂芳,340103,340103195605209227,11238650205,0.94,1,2023-08-24
610921,田凤英,340103,340103197404136853,12205125823,0.69,0,2023-08-24
610922,黄建华,340103,340103195707153498,15819881169,0.77,1,2023-08-24
610924,霍坤,340103,340103197703035112,18181545067,0.76,1,2023-08-24
610925,邹超,340103,340103198205217216,11059090368,0.69,0,2023-08-24
610926,韩坤,340103,340103200103167227,15363158113,0.82,1,2023-08-24
610927,李桂香,340103,340103199307228963,19111653113,0.69,0,2023-08-24
610928,马冬梅,340103,340103197908078640,15256769883,0.64,0,2023-08-24
610929,张莉,340103,340103199211021481,12894020151,0.62,0,2023-08-24
610930,曹丹丹,340103,340103200005135187,12847931161,0.66,0,2023-08-24
610933,张晨,340103,340103198107255307,13266870592,0.64,0,2023-08-24
610934,陈丹丹,340103,340103197702145481,12850129449,0.78,1,2023-08-24
610935,王冬梅,340103,340103198401084072,11137617630,0.69,0,2023-08-24
610936,王志强,340103,340103197202287377,17324648924,0.72,0,2023-08-24
610938,张丽,340103,340103197509163241,12015010803,0.68,0,2023-08-24
610939,邱健,340103,340103197401055155,13655763901,0.64,0,2023-08-24
610940,李小红,340103,340103197010035627,10957461554,0.73,0,2023-08-24
610941,杨颖,340103,340103199905085125,15073658595,0.93,1,2023-08-24
610942,陈云,340103,340103200211142376,14844864140,0.68,0,2023-08-24
610943,李淑兰,340103,340103196301272336,12367472695,0.73,0,2023-08-24
610944,高伟,340103,340103198707213725,12138167570,0.8,1,2023-08-24
610945,徐辉,340103,340103197607223112,11461123328,0.85,1,2023-08-24
610947,王建平,340103,340103200001196485,17846155736,0.8,1,2023-08-24
610948,张佳,340103,340103195801155698,11684582002,0.81,1,2023-08-24
610949,徐丽华,340103,340103196402199550,15053633613,0.77,1,2023-08-24
610950,宋勇,340103,340103198407123981,18831091796,0.65,0,2023-08-24
610951,傅红梅,340181,340181197403116930,13363601629,0.76,1,2023-08-24
610953,赵峰,340181,340181195506266222,17071634389,0.77,1,2023-08-24
610954,耿丹丹,340181,340181199902168391,12840397880,0.64,0,2023-08-24
610955,胡桂芝,340181,340181195607289622,19435126950,0.85,1,2023-08-24
610956,白冬梅,340181,340181199004169777,13663690547,0.62,0,2023-08-24
610957,许军,340181,340181196211193472,12012201782,0.83,1,2023-08-24
610959,洪瑜,340181,340181196405127254,10318487080,0.74,0,2023-08-24
610960,陶平,340181,340181196606183478,19791617334,0.87,1,2023-08-24
610961,王雪梅,340181,340181195910213158,10937081685,0.97,1,2023-08-24
610966,张敏,340181,340181198003182284,15591247214,0.8,1,2023-08-24
610968,陶洋,340181,340181196107169118,15543709648,0.79,1,2023-08-24
610969,范秀荣,340181,340181196302252209,14818698603,0.66,0,2023-08-24
610970,辛凤英,340181,340181195711099920,10439111797,0.65,0,2023-08-24
610971,石兰英,340181,340181198101273927,17590574027,0.66,0,2023-08-24
610972,杨玉英,340181,340181198401184460,13294545931,0.71,0,2023-08-24
610973,黄磊,340181,340181198304043545,19231469782,0.88,1,2023-08-24
610975,李建华,340181,340181196111149189,19701529413,0.67,0,2023-08-24
610976,陈辉,340181,340181196104028690,18408619497,0.93,1,2023-08-24
610978,姚勇,340181,340181196007137163,13470136249,0.71,0,2023-08-24
610981,王桂荣,340181,340181196706064727,13966518228,0.83,1,2023-08-24
610982,曹健,340181,340181195401112857,16490375120,0.81,1,2023-08-24
610983,刘梅,340181,340181196604176563,17294072483,0.86,1,2023-08-24
610984,余霞,340181,340181199002171611,16481272551,0.87,1,2023-08-24
610986,王彬,340181,340181199603182245,16262388985,0.64,0,2023-08-24
610988,景洋,340181,340181199805253212,12477038393,0.83,1,2023-08-24
610989,文琳,340181,340181196103209611,16544072957,0.83,1,2023-08-24
610990,古梅,340181,340181197509289230,16774598407,0.74,0,2023-08-24
610991,曾秀兰,340181,340181195809166018,19752128132,0.78,1,2023-08-24
610992,王娟,340181,340181199206077734,19900810623,0.91,1,2023-08-24
610993,马鹏,340181,340181198809068038,16575469822,0.76,1,2023-08-24
610994,吴颖,340181,340181198010235760,10365933532,0.87,1,2023-08-24
610996,庞雪梅,340181,340181199508015013,13833152111,0.84,1,2023-08-24
610997,鞠荣,340181,340181198904042542,12981137704,0.76,1,2023-08-24
610998,李宇,340181,340181198808259675,14205430917,0.61,0,2023-08-24
610999,吴兵,340181,340181196803166317,18534142750,0.67,0,2023-08-24
611000,张帅,340181,340181200101249419,19418283721,0.78,1,2023-08-24
611001,张琴,340104,340104199411036198,11164618343,0.69,0,2023-08-25
611002,冯欢,340104,340104196410113960,10789255061,0.65,0,2023-08-25
611004,姚建华,340104,340104200101168790,19554104307,0.84,1,2023-08-25
611005,张勇,340104,340104195603287494,14183349584,0.9,1,2023-08-25
611006,莫慧,340104,340104197310202625,19343126342,0.69,0,2023-08-25
611007,李晨,340104,340104200011187368,11188539485,0.86,1,2023-08-25
611008,冉楠,340104,340104195701099751,10389366528,0.78,1,2023-08-25
611009,王浩,340104,340104198409145661,13288481719,0.72,0,2023-08-25
611011,殷洋,340104,340104197511182525,11073320953,0.72,0,2023-08-25
611012,尚冬梅,340104,340104198211173058,18413841313,0.73,0,2023-08-25
611014,李磊,340104,340104198511198635,10383759482,0.73,0,2023-08-25
611015,沈慧,340104,340104197104251107,16968019306,0.62,0,2023-08-25
611016,黄波,340104,340104197002109497,17877129307,0.79,1,2023-08-25
611018,朱杰,340104,340104199806209335,10493884523,0.84,1,2023-08-25
611019,林建,340104,340104197803039371,13251351344,0.69,0,2023-08-25
611020,袁洁,340104,340104199010129319,10944534458,0.62,0,2023-08-25
611021,赵淑英,340104,340104195808224669,15513705972,0.7,0,2023-08-25
611022,王华,340104,340104197411144747,18907095111,0.73,0,2023-08-25
611023,李洋,340104,340104198508072408,16743049361,0.88,1,2023-08-25
611024,孙璐,340104,340104197502269008,14865443055,0.61,0,2023-08-25
611025,杜燕,340104,340104198501063714,14645629500,0.74,0,2023-08-25
611026,林秀兰,340104,340104197203258496,17026437222,0.77,1,2023-08-25
611028,蒋春梅,340104,340104196003262702,13377800402,0.79,1,2023-08-25
611029,林彬,340104,340104195501093399,13695699426,0.72,0,2023-08-25
611031,潘玉珍,340104,340104195703035084,18797931772,0.78,1,2023-08-25
611032,向飞,340104,340104196003216141,17177911670,0.83,1,2023-08-25
611033,孟建,340104,340104200303104687,16128729600,0.66,0,2023-08-25
611034,卢俊,340104,340104198205014513,12448948949,0.88,1,2023-08-25
611035,汪伟,340104,340104196711169767,11879154701,0.66,0,2023-08-25
611036,高丽丽,340104,340104196607116180,17018455795,0.81,1,2023-08-25
611037,刘莹,340104,340104198607188422,18774291503,0.62,0,2023-08-25
611038,张玲,340104,340104195701122420,19905632762,0.68,0,2023-08-25
611040,马玉梅,340104,340104197908025887,14160530066,0.72,0,2023-08-25
611041,李洋,340104,340104197110187323,17056154467,0.65,0,2023-08-25
611042,陈勇,340104,340104196805125087,12194173666,0.73,0,2023-08-25
611044,傅磊,340104,340104197007132713,13559230550,0.68,0,2023-08-25
611045,周莹,340104,340104199801036198,19319215301,0.72,0,2023-08-25
611046,杨秀华,340104,340104198903233078,17474135973,0.74,0,2023-08-25
611047,张秀荣,340104,340104195603129594,12026484788,0.71,0,2023-08-25
611049,胡涛,340104,340104197503147529,18635497796,0.68,0,2023-08-25
611050,钟娜,340104,340104196806019071,16521124992,0.68,0,2023-08-25
611051,仇宁,340111,340111196204023608,17470619320,0.73,0,2023-08-25
611052,苏霞,340111,340111200311171668,13913242468,0.73,0,2023-08-25
611053,马玉珍,340111,340111198307209707,19127155083,0.73,0,2023-08-25
611054,李敏,340111,340111200104263598,11627404364,0.69,0,2023-08-25
611055,胡玉珍,340111,340111195401081180,13196510792,0.84,1,2023-08-25
611056,洪帅,340111,340111199907252528,16281402283,0.76,1,2023-08-25
611057,王艳,340111,340111199205018499,10984552548,0.85,1,2023-08-25
611058,李旭,340111,340111198406013886,18806450354,0.69,0,2023-08-25
611059,陈玉梅,340111,340111197406169843,15993927536,0.63,0,2023-08-25
611060,孙霞,340111,340111196307276567,15794659242,0.8,1,2023-08-25
611061,陈欣,340111,340111196805272162,11907126190,0.83,1,2023-08-25
611062,严淑华,340111,340111197906153078,14819402793,0.76,1,2023-08-25
611063,蒋小红,340111,340111199906247260,12454325264,0.83,1,2023-08-25
611064,李坤,340111,340111199407146109,13274595374,0.8,1,2023-08-25
611065,吴峰,340111,340111200311191409,12271851635,0.77,1,2023-08-25
611066,曹瑜,340111,340111196711163520,11669292665,0.81,1,2023-08-25
611067,陈博,340111,340111196302042998,19147302384,0.83,1,2023-08-25
611068,杨强,340111,340111200209257797,13266676884,0.77,1,2023-08-25
611069,范桂荣,340111,340111199705168249,18658096553,0.77,1,2023-08-25
611070,李娟,340111,340111197906279796,15173630466,0.75,0,2023-08-25
611072,贾洋,340111,340111197103252325,10883545935,0.75,0,2023-08-25
611073,马梅,340111,340111198109137889,13128194516,0.85,1,2023-08-25
611074,张桂兰,340111,340111195805155449,15585623969,0.78,1,2023-08-25
611075,迟利,340111,340111197111113675,13737024141,0.69,0,2023-08-25
611076,高莉,340111,340111199905173688,12213820666,0.61,0,2023-08-25
611077,王秀珍,340111,340111196904113344,14427938034,0.75,0,2023-08-25
611078,唐秀华,340111,340111197109121478,13683188574,0.67,0,2023-08-25
611079,吕娟,340111,340111199710265243,14506485748,0.69,0,2023-08-25
611080,张东,340111,340111195403283975,11887129687,0.83,1,2023-08-25
611081,武兵,340111,340111198709016892,17463943594,0.75,0,2023-08-25
611082,徐飞,340111,340111200009248347,12870034858,0.72,0,2023-08-25
611086,边建军,340111,340111195702073193,13645526829,0.67,0,2023-08-25
611087,段丹丹,340111,340111199808246257,19453683453,0.69,0,2023-08-25
611088,杨小红,340111,340111198607197015,16972560837,0.69,0,2023-08-25
611089,毛琴,340111,340111200202204073,19855189974,0.65,0,2023-08-25
611090,詹莉,340111,340111198201168602,19773983740,0.72,0,2023-08-25
611091,孔博,340111,340111196709219252,14084778468,0.62,0,2023-08-25
611092,单秀英,340111,340111195501231683,15061017548,0.61,0,2023-08-25
611093,金莉,340111,340111198904168248,14747857186,0.72,0,2023-08-25
611094,曾凯,340111,340111198304162437,12538174153,0.73,0,2023-08-25
611095,毛金凤,340111,340111196310114526,19902784678,0.74,0,2023-08-25
611096,王斌,340111,340111199205212549,13287559522,0.72,0,2023-08-25
611097,李婷婷,340111,340111196304018508,13077381667,0.7,0,2023-08-25
611098,邱林,340111,340111196902054449,16710888321,0.73,0,2023-08-25
611099,孔杰,340111,340111198005087374,12555908599,0.65,0,2023-08-25
611100,吴帆,340111,340111200006181767,13075368088,0.65,0,2023-08-25
611101,宋丽娟,340103,340103198305096371,17551128910,0.71,0,2023-08-25
611102,李淑珍,340103,340103199303189228,15413719460,0.76,1,2023-08-25
611103,刘春梅,340103,340103197809228719,17920649930,0.75,0,2023-08-25
611104,关雪,340103,340103196908218661,17167147885,0.79,1,2023-08-25
611106,陆畅,340103,340103199006203926,16858231000,0.7,0,2023-08-25
611107,蔡华,340103,340103198208246143,12583976246,0.72,0,2023-08-25
611108,王强,340103,340103198004229319,14191425134,0.65,0,2023-08-25
611109,李淑珍,340103,340103197208193587,18158104454,0.67,0,2023-08-25
611110,史平,340103,340103198903096959,16177992802,0.83,1,2023-08-25
611111,潘雪,340103,340103196209259211,18826909839,0.76,1,2023-08-25
611112,张欣,340103,340103196507264849,15809782283,0.79,1,2023-08-25
611113,徐玉珍,340103,340103200307233391,10680559059,0.72,0,2023-08-25
611114,柴梅,340103,340103195604259785,17221814398,0.76,1,2023-08-25
611115,石荣,340103,340103199808038276,18822174056,0.72,0,2023-08-25
611116,毕峰,340103,340103198011197176,17089158429,0.66,0,2023-08-25
611117,郝桂兰,340103,340103198210155734,12230455507,0.81,1,2023-08-25
611119,朱欣,340103,340103196010042645,14234612757,0.72,0,2023-08-25
611120,张秀华,340103,340103198402111693,11582680299,0.65,0,2023-08-25
611121,焦斌,340103,340103196709283373,12571735440,0.75,0,2023-08-25
611122,陈玉兰,340103,340103199406045350,16277481496,0.81,1,2023-08-25
611123,马明,340103,340103199902285968,10449701090,0.7,0,2023-08-25
611124,吴凯,340103,340103198610216961,12335315342,0.67,0,2023-08-25
611125,闻涛,340103,340103199007012604,12000108720,0.67,0,2023-08-25
611126,钱淑英,340103,340103195705263223,17807541894,0.7,0,2023-08-25
611127,朱瑞,340103,340103195507207560,19454618040,0.69,0,2023-08-25
611128,王英,340103,340103196203027585,16412316388,0.79,1,2023-08-25
611129,沈鑫,340103,340103197604031842,18413603645,0.62,0,2023-08-25
611130,钱亮,340103,340103196803062757,18808229695,0.67,0,2023-08-25
611131,唐辉,340103,340103200004024654,17236901532,0.74,0,2023-08-25
611132,林玉梅,340103,340103195305156862,13977848326,0.62,0,2023-08-25
611133,刘敏,340103,340103199203075206,12054576991,0.63,0,2023-08-25
611134,张玉,340103,340103198409252345,10329607021,0.65,0,2023-08-25
611135,赵帅,340103,340103199007059747,17590189279,0.79,1,2023-08-25
611136,陈丽,340103,340103195711249117,19473743588,0.63,0,2023-08-25
611137,乔海燕,340103,340103197808205831,18741851304,0.66,0,2023-08-25
611138,陆玉英,340103,340103196803027947,15937942453,0.73,0,2023-08-25
